,ID,Num_Rooms,has_isolated,has_adjacent,Time_to_subway,Square_m2,Flat_floor,Max_floors,HouseType,Parking,rent,commsumm,deposit,comminc,renttime,prepayment,Renovation
0,271271157,4,0,0,9,200.0,5,16,106839.39,167618.14,3.24553243346182,0.0,-4.529392162997688e-05,1,1,1,173624.09
1,271634126,4,0,0,8,198.0,5,16,151494.07,167618.14,3.24553243346182,0.0,-4.529392162997688e-05,1,1,1,173624.09
2,271173086,4,1,1,7,200.0,5,16,124970.37,167618.14,3.24553243346182,0.0,-4.529392162997688e-05,0,1,1,84298.8
3,272197456,4,1,1,3,170.0,5,6,124970.37,167618.14,2.465348865880476,0.0,-0.0016083811131076624,0,1,1,84298.8
4,273614615,2,0,0,7,58.0,12,26,45290.64,75981.08,1.1000276226131236,0.0,-0.004343783698193612,1,1,1,84298.8
5,274837728,3,0,0,5,92.0,3,7,124970.37,75981.08,3.0114773631874168,0.0,-0.0005142200790732826,0,1,2,173624.09
6,273643908,5,1,1,4,213.0,4,5,124970.37,64696.19,2.075257082089804,0.0,-0.0023899247088465052,0,1,1,84298.8
7,274475342,3,0,0,3,98.0,2,4,106839.39,167618.14,1.2950735145084595,0.0,-0.00395301190032419,1,1,1,84298.8
8,273973191,3,0,0,9,120.0,5,10,112720.27,75583.96,0.35885323341084674,0.0,-0.005828716530097413,1,1,1,84298.8
9,272900409,4,0,0,10,90.0,2,7,112720.27,75583.96,0.983000087475922,0.0,-0.004578246776915265,1,1,1,84298.8
10,271036964,4,1,1,5,170.0,6,7,124970.37,167618.14,1.6071469415409974,0.0,-0.0033277770237331162,0,1,1,84298.8
11,273999490,3,1,0,2,80.0,4,8,77524.52,75981.08,0.1247981631364435,0.0,-0.006141333968392951,1,1,1,84298.8
12,274017037,3,0,0,8,100.0,2,4,77524.52,75981.08,0.9049817307177876,0.0,-0.004734555496063033,1,1,1,173624.09
13,273231024,5,0,0,9,180.0,6,8,106839.39,75981.08,3.24553243346182,0.0,-4.529392162997688e-05,1,1,1,173624.09
14,274839211,5,1,1,5,222.2,5,9,106839.39,167618.14,2.8554406496711477,0.0,-0.0008268375173688196,0,1,1,84298.8
15,274767901,5,0,0,6,225.0,5,9,106839.39,75981.08,2.8554406496711477,0.0,-0.0008268375173688196,1,1,1,173624.09
16,274995950,2,0,0,10,30.0,19,26,124970.37,75981.08,0.28083487665271234,0.0,-0.0059850252492451815,1,1,1,84298.8
17,274945807,5,0,0,5,222.0,5,9,124970.37,75981.08,2.8554406496711477,0.0,-0.0008268375173688196,0,1,1,173624.09
18,272911145,5,1,0,12,150.0,4,7,77524.52,64696.19,0.7489450172015188,0.0,-0.0050471729343585705,0,1,1,84298.8
19,274748017,5,1,1,6,201.0,3,3,124970.37,75981.08,0.8269633739596532,0.0,-0.004890864215210802,0,1,1,84298.8
20,273941734,2,1,1,9,64.0,12,26,124970.37,75981.08,0.9439909090968549,0.0,-0.004656401136489149,1,1,1,84298.8
21,274493570,3,1,1,5,112.0,2,7,124970.37,167618.14,1.1390368009921907,0.0,-0.004265629338619728,0,1,1,84298.8
22,274849101,4,0,0,5,190.0,4,5,124970.37,75981.08,3.9476976442850296,0.0,0.0013614845506999401,0,1,1,173624.09
23,223918678,5,0,0,8,255.6,8,9,106839.39,75981.08,5.976174919996525,0.0,0.005425511248541922,1,1,1,84298.8
24,274391259,5,0,0,5,186.0,3,3,268371.43,75583.96,0.8269633739596532,0.0,-0.004890864215210802,1,1,1,84298.8
25,272945376,3,1,1,5,100.0,3,8,124970.37,64696.19,0.9049817307177876,0.0,-0.004734555496063033,0,1,1,84298.8
26,272612966,5,0,0,11,150.0,4,7,124970.37,75981.08,0.9049817307177876,0.0,-0.004734555496063033,0,1,1,84298.8
27,271568490,5,0,0,7,140.0,2,7,124970.37,75981.08,1.6851652982991316,0.0,-0.003171468304585348,0,1,1,173624.09
28,264664760,3,0,0,15,132.8,5,13,106839.39,75981.08,2.465348865880476,0.0,-0.0016083811131076624,1,1,1,84298.8
29,228923308,5,0,0,10,256.0,8,10,151494.07,167618.14,5.19599135241518,0.0,0.0038624240570642367,1,1,3,173624.09
30,267489303,6,0,0,5,380.0,3,6,268371.43,75583.96,6.132211633512793,0.0,0.00573812868683746,1,1,1,44493.82
31,273353104,3,0,0,7,112.0,3,13,151494.07,167618.14,2.075257082089804,0.0,-0.0023899247088465052,0,1,1,93854.1
32,273353103,2,0,0,7,91.0,10,13,151494.07,167618.14,2.465348865880476,0.0,-0.0016083811131076624,0,1,1,93854.1
33,268321690,3,0,0,11,135.0,5,13,151494.07,167618.14,2.465348865880476,0.0,-0.0016083811131076624,1,1,1,173624.09
34,269496185,4,0,0,3,190.0,4,5,151494.07,167618.14,3.9476976442850296,0.0,0.0013614845506999401,1,1,1,173624.09
35,272188531,2,0,0,15,44.0,21,26,124970.37,75981.08,0.39786241178991394,0.0,-0.005750562170523529,0,1,1,93854.1
36,272727784,3,0,0,-1,85.0,7,7,124970.37,75981.08,0.5148899469271155,0.0,-0.005516099091801876,1,1,1,84298.8
37,267110043,2,0,0,7,100.0,5,7,151494.07,75981.08,1.8412020118154004,0.0,-0.0028588508662898107,0,1,1,93854.1
38,265323319,3,0,0,7,133.3,5,13,151494.07,167618.14,2.465348865880476,0.0,-0.0016083811131076624,0,1,1,93854.1
39,265804792,4,0,0,7,210.0,3,5,124970.37,75981.08,2.465348865880476,0.0,-0.0016083811131076624,0,1,1,93854.1
40,239000408,4,0,0,9,180.0,4,4,124970.37,75981.08,2.8554406496711477,0.0,-0.0008268375173688196,0,1,1,93854.1
41,271209314,4,0,0,5,165.0,9,16,151494.07,75981.08,3.0114773631874168,0.0,-0.0005142200790732826,0,1,1,93854.1
42,269889430,4,0,0,6,190.0,4,6,124970.37,75981.08,3.9476976442850296,0.0,0.0013614845506999401,0,1,1,93854.1
43,241704098,4,0,0,5,168.0,4,16,151494.07,75981.08,4.025716001043164,0.0,0.0015177932698477086,0,1,1,93854.1
44,239000331,5,0,0,8,250.0,8,9,151494.07,75981.08,5.976174919996525,0.0,0.005425511248541922,0,1,1,93854.1
45,272823500,3,1,0,7,85.0,7,7,77524.52,167618.14,0.5148899469271155,0.0,-0.005516099091801876,0,1,1,84298.8
46,274402813,3,0,0,5,105.0,6,17,151494.07,167618.14,0.8659725523387204,0.0,-0.004812709855636917,1,1,1,84298.8
47,270190788,3,1,1,5,134.0,8,16,106839.39,167618.14,1.6851652982991316,0.0,-0.003171468304585348,0,1,1,84298.8
48,271265359,2,1,1,5,60.0,5,6,124970.37,64696.19,0.04677980637830908,0.0,-0.006453951406688487,0,1,1,84298.8
49,274289253,3,0,0,7,85.0,7,7,124970.37,75981.08,0.5148899469271155,0.0,-0.005516099091801876,0,1,1,173624.09
50,274150874,5,0,0,4,150.0,4,6,124970.37,75981.08,1.2950735145084595,0.0,-0.00395301190032419,0,1,1,173624.09
51,274849686,4,1,1,5,142.0,12,13,124970.37,167618.14,2.075257082089804,0.0,-0.0023899247088465052,0,1,1,84298.8
52,274315381,5,0,0,6,222.0,7,9,124970.37,75981.08,2.8554406496711477,0.0,-0.0008268375173688196,0,1,1,84298.8
53,273779074,2,0,0,7,60.0,3,6,77524.52,75981.08,0.28083487665271234,0.0,-0.0059850252492451815,1,1,1,93854.1
54,274217247,3,0,0,8,103.0,2,3,77524.52,75981.08,0.28083487665271234,0.0,-0.0059850252492451815,1,1,1,93854.1
55,272156997,5,0,0,5,170.0,5,5,77524.52,64696.19,0.7099358388224516,0.0,-0.005125327293932455,1,1,1,84298.8
56,274617827,5,0,0,8,200.0,3,3,77524.52,75981.08,0.8269633739596532,0.0,-0.004890864215210802,1,1,1,84298.8
57,274252871,3,0,0,5,105.0,6,17,106839.39,167618.14,1.2170551577503252,0.0,-0.0041093206194719595,1,1,1,93854.1
58,269132104,1,0,0,10,60.0,2,12,151494.07,167618.14,1.2950735145084595,0.0,-0.00395301190032419,1,1,1,84298.8
59,273911217,5,0,0,6,155.0,4,6,124970.37,75981.08,1.2950735145084595,0.0,-0.00395301190032419,0,1,1,173624.09
60,269716469,3,0,0,5,134.0,8,16,151494.07,167618.14,1.6851652982991316,0.0,-0.003171468304585348,1,1,1,84298.8
61,274137125,5,0,0,-1,214.6,3,13,124970.37,167618.14,3.24553243346182,0.0,-4.529392162997688e-05,0,1,0,173624.09
62,274140104,5,1,1,5,204.0,2,14,106839.39,64696.19,3.24553243346182,0.0,-4.529392162997688e-05,1,1,1,93854.1
63,271258034,5,0,0,9,180.0,7,8,124970.37,75981.08,3.24553243346182,0.0,-4.529392162997688e-05,0,1,1,84298.8
64,166833883,6,0,0,6,260.0,6,8,77524.52,75981.08,3.9476976442850296,0.0,0.0013614845506999401,1,1,1,173624.09
65,273798495,4,0,0,6,237.1,7,11,106839.39,75981.08,4.415807784833836,0.0,0.0022993368655865516,1,1,1,173624.09
66,274810876,4,0,0,4,215.0,5,5,77524.52,167618.14,4.8058995686245085,0.0,0.003080880461325394,0,1,0,84298.8
67,274199925,3,0,0,-1,100.0,2,3,124970.37,75981.08,0.2418256982736451,0.0,-0.0060631796088190665,1,1,1,93854.1
68,274223065,2,0,0,8,60.0,3,6,124970.37,75981.08,0.28083487665271234,0.0,-0.0059850252492451815,0,1,1,173624.09
69,271264562,5,0,0,5,170.0,5,5,268371.43,64696.19,0.7099358388224516,0.0,-0.005125327293932455,1,1,1,84298.8
70,272632345,3,0,0,6,98.0,6,6,77524.52,75981.08,0.787954195580586,0.0,-0.002077307270550968,0,1,1,93854.1
71,274018110,2,0,0,5,175.0,3,9,151494.07,167618.14,0.9049817307177876,0.0,-0.004734555496063033,0,1,1,93854.1
72,274029603,4,1,1,5,180.0,3,4,77524.52,75981.08,2.075257082089804,0.0,-0.0023899247088465052,1,1,1,84298.8
73,274548856,4,0,0,6,132.0,12,13,151494.07,167618.14,2.075257082089804,0.0,-0.0023899247088465052,1,1,1,173624.09
74,271766412,6,0,0,4,228.0,3,6,124970.37,75981.08,2.465348865880476,0.0,-0.0016083811131076624,0,1,1,84298.8
75,269165004,3,0,0,2,92.3,3,7,151494.07,93626.1,3.0114773631874168,0.0,0.015585577993146879,0,1,1,93854.1
76,274105576,5,1,1,5,204.0,2,13,124970.37,167618.14,3.24553243346182,0.0,-4.529392162997688e-05,0,1,1,84298.8
77,273785180,4,1,1,4,160.0,26,26,124970.37,75981.08,4.415807784833836,0.0,0.0022993368655865516,0,1,1,84298.8
78,273785183,4,1,1,4,140.0,25,26,124970.37,75981.08,4.415807784833836,0.0,0.0022993368655865516,0,1,1,84298.8
79,273785185,4,1,1,4,140.0,25,26,124970.37,75981.08,4.8058995686245085,0.0,0.003080880461325394,0,1,1,84298.8
80,274528249,1,0,0,3,45.0,6,7,77524.52,64696.19,0.28083487665271234,0.0,-0.0059850252492451815,1,1,1,173624.09
81,274431438,3,1,1,3,65.0,7,7,124970.37,64696.19,0.35885323341084674,0.0,-0.005828716530097413,0,1,1,84298.8
82,274064272,3,1,0,5,87.0,4,7,77524.52,75981.08,0.43687159016898114,0.0,-0.005672407810949645,1,1,1,84298.8
83,273078340,3,0,0,6,90.0,7,12,77524.52,75981.08,0.47588076854804834,0.0,-0.00559425345137576,1,1,1,173624.09
84,274359655,4,1,0,7,180.0,3,4,77524.52,167618.14,2.075257082089804,0.0,-0.0023899247088465052,0,1,1,84298.8
85,272226556,4,0,0,10,180.0,2,3,124970.37,75981.08,2.465348865880476,0.0,-0.0016083811131076624,0,1,1,173624.09
86,273114736,4,0,0,5,170.0,4,7,124970.37,75981.08,4.415807784833836,0.0,0.0022993368655865516,0,1,1,173624.09
87,274319903,3,1,0,3,75.0,9,10,77524.52,75583.96,0.11699632746063005,0.0,-0.006313273559455496,1,1,1,44493.82
88,273427928,3,0,0,11,87.0,3,7,77524.52,75981.08,0.1247981631364435,0.0,-0.006297642687540719,1,1,1,173624.09
89,274296188,3,0,0,8,105.0,9,9,77524.52,75583.96,0.7489450172015188,0.0,-0.0050471729343585705,1,1,1,44493.82
90,272887177,3,1,1,5,99.0,3,9,77524.52,167618.14,0.9049817307177876,0.0,-0.004734555496063033,1,1,1,93854.1
91,269319175,1,0,0,7,60.0,2,11,106839.39,167618.14,1.2950735145084595,0.0,-0.00395301190032419,1,1,1,93854.1
92,269687656,4,0,0,6,140.0,4,6,124970.37,75981.08,1.5291285847828628,0.0,-0.003484085742880885,0,1,1,84298.8
93,274501292,3,0,0,-1,120.0,3,5,124970.37,75981.08,1.6851652982991316,0.0,-0.003171468304585348,0,1,0,173624.09
94,261980888,3,1,1,6,133.0,5,13,106839.39,167618.14,2.465348865880476,0.0,-0.0016083811131076624,1,1,1,93854.1
95,272567246,4,0,0,4,180.0,2,4,151494.07,75981.08,2.465348865880476,0.0,-0.0016083811131076624,1,1,1,93854.1
96,274930877,4,1,1,5,219.0,5,9,106839.39,167618.14,2.8554406496711477,0.0,-0.0008268375173688196,1,1,1,93854.1
97,273576298,3,1,1,6,130.0,3,8,77524.52,167618.14,2.8554406496711477,0.0,-0.0008268375173688196,1,1,1,93854.1
98,271108834,5,0,0,8,180.0,7,7,151494.07,167618.14,3.24553243346182,0.0,-4.529392162997688e-05,1,1,1,173624.09
99,256631457,4,1,1,8,190.0,7,7,77524.52,64696.19,3.4015691469780887,0.0,0.0002673235166655602,1,1,1,93854.1
100,271988698,3,0,0,9,174.0,10,16,106839.39,75981.08,3.635624217252492,0.0,0.0007362496741088659,1,1,1,173624.09
101,271305644,6,0,0,12,336.0,4,5,124970.37,75981.08,3.9476976442850296,0.0,0.0013614845506999401,0,1,1,173624.09
102,271097684,4,0,0,2,170.0,4,7,106839.39,167618.14,4.415807784833836,0.0,0.0022993368655865516,1,1,1,173624.09
103,273106501,6,1,1,5,338.0,5,6,77524.52,64696.19,4.415807784833836,0.0,0.0022993368655865516,1,1,1,93854.1
104,274066192,2,1,0,8,52.0,11,24,45290.64,64696.19,-0.031238550379825338,0.0,-0.006610260125836256,1,1,1,93854.1
105,273763131,3,0,0,4,91.0,9,10,124970.37,75981.08,0.08578898475737629,0.0,-0.006375797047114603,0,1,1,53549.96
106,273684904,2,0,0,9,56.0,7,16,45290.64,64696.19,0.1638073415155107,0.0,-0.006219488327966835,1,1,1,93854.1
107,271542995,3,1,1,8,80.0,5,6,268371.43,64696.19,0.28083487665271234,0.0,-0.0059850252492451815,1,1,1,93854.1
108,273012299,2,1,1,8,94.0,5,5,77524.52,75981.08,0.39786241178991394,0.0,-0.005750562170523529,1,1,1,93854.1
109,270282698,2,1,0,7,40.0,21,26,106839.39,75981.08,0.39786241178991394,0.0,-0.005750562170523529,1,1,1,93854.1
110,274336333,3,1,1,-1,94.0,4,4,77524.52,64696.19,0.47588076854804834,0.0,-0.00559425345137576,1,1,1,84298.8
111,272244255,3,1,1,6,90.0,4,12,77524.52,64696.19,0.47588076854804834,0.0,-0.007860729879018404,1,1,2,93854.1
112,272701749,2,0,0,7,120.0,4,4,268371.43,64696.19,0.6319174820643172,0.0,-0.005281636013080224,1,1,1,93854.1
113,271204399,5,0,0,7,170.0,5,5,124970.37,75981.08,0.7099358388224516,0.0,-0.005125327293932455,0,1,1,84298.8
114,274879736,3,0,0,5,140.0,4,6,268371.43,75583.96,0.7489450172015188,0.0,-0.0050471729343585705,1,1,1,44493.82
115,271827359,0,0,0,7,41.0,10,13,124970.37,75981.08,0.7489450172015188,0.0,-0.0050471729343585705,0,1,1,173624.09
116,256631941,3,1,1,7,120.0,4,5,268371.43,64696.19,0.8269633739596532,0.0,-0.004890864215210802,1,1,1,93854.1
117,272917777,3,1,0,10,95.0,3,9,106839.39,167618.14,0.9049817307177876,0.0,-0.004734555496063033,0,1,1,84298.8
118,252536547,4,0,0,4,130.0,4,5,77524.52,75981.08,1.0610184442340564,0.0,-0.007860729879018404,1,1,1,44493.82
119,274434108,3,1,1,7,70.0,24,26,45290.64,75981.08,1.1390368009921907,0.0,-0.004265629338619728,1,1,1,173624.09
120,272559990,0,0,0,7,63.0,2,13,124970.37,75981.08,1.4511102280247283,0.0,-0.0036403944620286535,0,1,1,173624.09
121,269465572,4,1,0,7,189.0,2,9,77524.52,167618.14,1.919220368573535,0.0,-0.002702542147142042,0,1,1,84298.8
122,263779667,2,0,0,4,120.0,2,6,77524.52,167618.14,1.919220368573535,0.0,-0.002702542147142042,1,1,1,93854.1
123,272128059,4,0,0,-1,212.0,6,17,124970.37,75981.08,2.075257082089804,0.0,-0.0023899247088465052,0,1,0,173624.09
124,224335583,4,0,0,12,111.0,9,10,124970.37,75981.08,2.075257082089804,0.0,-0.0023899247088465052,1,1,1,84298.8
125,271627634,2,0,0,7,92.0,3,13,124970.37,75981.08,2.075257082089804,0.0,-0.0023899247088465052,0,1,1,173624.09
126,274700592,4,0,0,4,132.0,12,13,124970.37,75981.08,2.075257082089804,0.0,-0.0023899247088465052,0,1,1,53549.96
127,273231375,4,0,0,5,202.0,3,6,124970.37,75981.08,2.1532754388479383,0.0,-0.0022336159896987366,0,1,1,173624.09
128,271586905,2,0,0,7,123.0,7,13,124970.37,75981.08,2.465348865880476,0.0,-0.0016083811131076624,0,1,1,173624.09
129,274315960,3,0,0,10,130.0,3,7,124970.37,75981.08,2.8554406496711477,0.0,-0.0008268375173688196,0,1,1,173624.09
130,272845144,3,0,0,15,180.0,6,9,124970.37,75981.08,2.8554406496711477,0.0,-0.0008268375173688196,0,1,1,173624.09
131,274743086,5,0,0,4,220.0,4,9,106839.39,75981.08,2.8554406496711477,0.0,-0.0008268375173688196,1,1,1,84298.8
132,271776317,4,0,0,6,180.0,6,11,124970.37,75981.08,2.8554406496711477,0.0,-0.0008268375173688196,0,1,1,84298.8
133,267884643,4,0,0,15,206.0,3,9,151494.07,167618.14,3.0114773631874168,0.0,-0.0005142200790732826,1,1,2,173624.09
134,274252226,5,1,0,6,215.0,2,13,106839.39,167618.14,3.24553243346182,0.0,-4.529392162997688e-05,1,1,1,84298.8
135,273970263,4,1,0,7,195.0,7,7,77524.52,64696.19,3.4015691469780887,0.0,0.0002673235166655602,1,1,1,173624.09
136,269515978,4,1,1,4,186.0,4,6,77524.52,167618.14,3.9476976442850296,0.0,0.0013614845506999401,1,1,1,93854.1
137,267915862,6,0,0,5,336.0,4,4,77524.52,75981.08,3.9476976442850296,0.0,0.0013614845506999401,1,1,1,173624.09
138,273687210,6,0,0,4,380.0,5,5,124970.37,75981.08,4.415807784833836,0.0,0.0022993368655865516,0,1,1,84298.8
139,274009456,2,1,1,5,53.0,11,24,124970.37,75981.08,-0.031238550379825338,0.0,-0.006610260125836256,0,1,1,84298.8
140,274723871,2,1,0,10,53.0,5,24,45290.64,64696.19,-0.031238550379825338,0.0,-0.006610260125836256,1,1,1,84298.8
141,274548003,2,0,1,6,60.0,23,24,124970.37,64696.19,0.04677980637830908,0.0,-0.006453951406688487,1,1,1,44493.82
142,229808794,1,0,0,9,30.0,21,26,124970.37,64696.19,0.08578898475737629,0.0,-0.004890864215210802,1,1,1,173624.09
143,274903280,3,1,1,6,80.0,2,12,77524.52,75981.08,0.1247981631364435,0.0,-0.006297642687540719,1,1,1,84298.8
144,271439388,3,1,1,5,68.0,5,6,77524.52,64696.19,0.1247981631364435,0.0,-0.006297642687540719,1,1,1,84298.8
145,273474991,2,0,0,10,55.0,7,16,112720.27,75583.96,0.1638073415155107,0.0,-0.006219488327966835,1,1,1,84298.8
146,274135582,2,1,1,2,55.0,8,10,124970.37,64696.19,0.2028165198945779,0.0,-0.006141333968392951,0,1,1,84298.8
147,274880892,3,0,0,9,103.0,2,3,77524.52,75981.08,0.28083487665271234,0.0,-0.0059850252492451815,1,1,1,173624.09
148,271716464,3,0,0,10,80.0,5,6,124970.37,75981.08,0.28083487665271234,0.0,-0.0059850252492451815,0,1,1,84298.8
149,271249218,2,1,1,5,65.0,1,7,77524.52,167618.14,0.35885323341084674,0.0,-0.005828716530097413,1,1,1,173624.09
150,274012210,2,0,0,5,98.0,5,5,268371.43,75583.96,0.39786241178991394,0.0,-0.005750562170523529,1,1,1,84298.8
151,269317588,2,0,0,9,40.0,21,26,106839.39,75981.08,0.39786241178991394,0.0,-0.005750562170523529,1,1,1,173624.09
152,273650910,2,1,1,9,89.4,5,6,77524.52,75981.08,0.39786241178991394,0.0,-0.005750562170523529,1,1,1,84298.8
153,273823802,3,0,0,6,90.0,4,12,77524.52,75981.08,0.47588076854804834,0.0,-0.00559425345137576,1,1,1,173624.09
154,272821193,3,1,1,5,90.0,7,7,124970.37,64696.19,0.5148899469271155,0.0,-0.005516099091801876,0,1,1,84298.8
155,274103646,3,1,0,6,100.0,5,5,268371.43,75583.96,0.5148899469271155,0.0,-0.005516099091801876,1,1,1,44493.82
156,236632140,2,0,0,9,43.3,12,26,106839.39,75981.08,0.5148899469271155,0.0,-0.005516099091801876,1,1,1,173624.09
157,274478078,3,1,0,8,110.0,10,12,112720.27,64696.19,0.5929083036852499,0.0,-0.005359790372654108,1,1,1,84298.8
158,272710931,2,0,0,7,120.0,4,4,268371.43,75981.08,0.6319174820643172,0.0,-0.005281636013080224,1,1,1,84298.8
159,272047599,3,0,0,6,117.0,8,8,77524.52,75583.96,0.6709266604433844,0.0,-0.005203481653506339,1,1,1,84298.8
160,273235893,3,0,0,10,120.0,4,6,151494.07,167618.14,0.7489450172015188,0.0,-0.0050471729343585705,1,1,1,84298.8
161,271487126,4,0,1,10,96.0,3,5,77524.52,75981.08,0.7489450172015188,0.0,-0.0050471729343585705,1,1,1,84298.8
162,236952590,2,0,0,8,120.0,4,5,268371.43,75583.96,0.8269633739596532,0.0,-0.004890864215210802,1,1,1,44493.82
163,267882068,3,0,0,9,120.0,2,12,77524.52,75981.08,0.8659725523387204,0.0,-0.004812709855636917,1,1,1,173624.09
164,271577440,2,0,0,10,75.0,4,10,151494.07,167618.14,0.9049817307177876,0.0,-0.004734555496063033,1,1,1,173624.09
165,273795577,3,0,0,5,99.0,3,9,106839.39,75981.08,0.9049817307177876,0.0,-0.004734555496063033,1,1,1,173624.09
166,271764581,4,0,0,10,130.0,4,6,268371.43,64696.19,1.0610184442340564,0.0,-0.004421938057767496,1,1,1,173624.09
167,274744370,3,0,0,-1,120.0,5,9,124970.37,75583.96,1.1390368009921907,0.0,-0.004265629338619728,0,1,0,173624.09
168,274442273,3,1,0,7,105.0,2,4,106839.39,167618.14,1.2950735145084595,0.0,-0.00395301190032419,0,1,1,84298.8
169,273689040,3,0,0,9,115.0,7,7,106839.39,64696.19,1.2950735145084595,0.0,-0.00395301190032419,1,1,1,84298.8
170,274455073,5,1,1,7,165.0,4,8,124970.37,64696.19,1.2950735145084595,0.0,-0.00395301190032419,0,1,1,84298.8
171,272262503,1,0,0,-1,65.0,2,13,124970.37,167618.14,1.4511102280247283,0.0,-0.0036403944620286535,0,1,0,173624.09
172,267127816,2,0,0,20,76.0,6,13,151494.07,167618.14,1.4511102280247283,0.0,-0.0036403944620286535,1,1,1,84298.8
173,274999073,3,1,1,4,126.0,9,9,124970.37,64696.19,1.6851652982991316,0.0,-0.003171468304585348,0,1,1,84298.8
174,273894772,3,1,1,10,124.0,10,17,124970.37,167618.14,1.6851652982991316,0.0,-0.003171468304585348,0,1,1,84298.8
175,274085397,2,1,0,5,130.0,2,6,77524.52,167618.14,1.919220368573535,0.0,-0.002702542147142042,1,1,1,173624.09
176,269357269,4,1,1,5,190.0,2,8,124970.37,167618.14,1.919220368573535,0.0,-0.002702542147142042,0,1,1,84298.8
177,273906122,4,0,0,4,178.0,13,13,106839.39,167618.14,2.075257082089804,0.0,-0.0023899247088465052,1,1,1,173624.09
178,241709509,4,0,0,15,135.0,9,10,112720.27,75583.96,2.075257082089804,0.0,-0.0023899247088465052,1,1,1,84298.8
179,267357413,4,0,0,-1,130.0,9,11,124970.37,167618.14,2.075257082089804,0.0,-0.0023899247088465052,1,1,1,173624.09
180,268872145,4,1,1,10,212.0,6,17,124970.37,75981.08,2.075257082089804,0.0,-0.0023899247088465052,0,1,1,84298.8
181,272718014,4,1,0,-1,178.0,13,13,151494.07,75981.08,2.075257082089804,0.0,-0.0023899247088465052,0,1,1,84298.8
182,274095176,4,0,0,5,201.0,3,5,77524.52,75981.08,2.1532754388479383,0.0,-0.0022336159896987366,1,1,1,173624.09
183,272406227,5,0,0,9,181.0,5,8,77524.52,64696.19,2.2312937956060725,0.0,-0.002077307270550968,1,1,1,173624.09
184,269938440,2,0,0,15,123.6,7,13,106839.39,75981.08,2.465348865880476,0.0,-0.0016083811131076624,1,1,1,84298.8
185,265972115,3,0,0,8,129.0,5,13,106839.39,75981.08,2.465348865880476,0.0,-0.0008268375173688196,1,1,1,173624.09
186,272294030,4,1,1,7,176.0,2,4,124970.37,64696.19,2.465348865880476,0.0,-0.0016083811131076624,0,1,1,84298.8
187,271917911,4,0,0,9,190.0,7,16,106839.39,167618.14,2.465348865880476,0.0,-0.0016083811131076624,1,1,1,173624.09
188,272096512,4,1,1,7,180.0,6,11,124970.37,64696.19,2.8554406496711477,0.0,-0.0008268375173688196,0,1,1,84298.8
189,271453191,4,0,0,-1,247.0,13,17,77524.52,75981.08,3.24553243346182,0.0,0.0015177932698477086,1,1,0,173624.09
190,259213637,3,0,1,2,110.0,5,7,106839.39,167618.14,3.24553243346182,0.0,-4.529392162997688e-05,1,1,1,173624.09
191,271066176,5,1,1,7,180.0,7,7,124970.37,167618.14,3.24553243346182,0.0,-4.529392162997688e-05,0,1,1,84298.8
192,274431441,4,1,1,8,300.0,6,6,124970.37,64696.19,3.24553243346182,0.0,-4.529392162997688e-05,0,1,1,84298.8
193,274751643,3,0,0,9,190.0,7,16,106839.39,167618.14,3.24553243346182,0.0,-4.529392162997688e-05,1,1,1,173624.09
194,272470364,5,0,0,9,180.0,6,6,106839.39,75981.08,3.24553243346182,0.0,-4.529392162997688e-05,1,1,1,173624.09
195,271499362,4,1,0,6,209.0,5,9,106839.39,75981.08,3.635624217252492,0.0,0.0022993368655865516,1,1,1,44493.82
196,265591858,3,0,0,6,173.1,10,16,106839.39,167618.14,3.635624217252492,0.0,0.0007362496741088659,1,1,1,173624.09
197,267743247,6,1,1,7,336.0,4,4,124970.37,64696.19,3.9476976442850296,0.0,0.0013614845506999401,0,1,1,84298.8
198,270598847,4,1,1,4,190.0,4,5,124970.37,167618.14,4.025716001043164,0.0,0.0015177932698477086,0,1,1,84298.8
199,271983799,6,1,1,6,258.0,11,11,124970.37,64696.19,4.025716001043164,0.0,0.0015177932698477086,0,1,1,84298.8
200,274686779,3,1,0,4,76.0,13,14,45290.64,75981.08,-0.18727526389609417,0.0,-0.006922877564131793,1,1,1,44493.82
201,274862000,1,0,0,25,35.3,9,9,106839.39,75981.08,-0.3745193201156168,0.0,-0.007860729879018404,1,1,1,84298.8
202,274747534,2,0,1,25,71.7,9,9,106839.39,75981.08,-0.22628444227516137,0.0,-0.0070010319237056775,1,1,1,84298.8
203,273551383,1,0,0,20,41.2,13,15,45290.64,75981.08,-0.3745193201156168,0.0,-0.00723549500242733,1,1,1,44493.82
204,273693111,3,1,0,10,70.0,9,14,45290.64,64696.19,-0.14826608551702697,0.0,-0.006844723204557908,1,1,1,84298.8
205,273510895,1,0,0,4,40.0,8,14,45290.64,75981.08,-0.4213303341704974,0.0,-0.007391803721575099,1,1,1,44493.82
206,265111957,2,1,0,4,57.0,12,22,45290.64,64696.19,-0.30430279903329577,0.0,-0.007157340642853446,1,1,1,44493.82
207,267761830,1,0,0,20,42.0,14,15,106839.39,75981.08,-0.3823211557914302,0.0,-0.007313649362001215,1,1,1,44493.82
208,271601843,3,0,0,-1,68.0,8,14,45066.84,75981.08,-0.28089729200585545,0.0,-0.007110448027109115,1,1,1,84298.8
209,275004836,3,1,0,11,82.0,4,14,45290.64,75981.08,-0.22628444227516137,0.0,-0.007860729879018404,1,1,1,44493.82
